customer_id,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2082,8944,89,2017-01-22,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,37626
2635,8945,12,2017-10-17,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
52,8946,74,2017-09-05,0,1,WeareA2B,Standard,medium,medium,1228.07,400.91,42226
148,8947,6,2017-01-17,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,33549
1371,8948,1,2017-12-04,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649
3067,8949,4,2017-05-19,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
3302,8950,39,2017-02-03,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2202,8951,37,2017-03-31,1,1,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
556,8952,30,2017-06-25,0,1,Solex,Standard,high,medium,748.17,448.9,33552
436,8953,29,2017-11-10,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
750,8954,6,2017-07-27,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,39298
2572,8955,12,2017-05-12,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
2530,8957,6,2017-08-20,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37838
1640,8958,0,2017-03-24,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
928,8959,35,2017-10-04,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659
730,8960,97,2017-08-15,0,1,Solex,Standard,medium,large,202.62,151.96,42458
1181,8961,29,2017-03-05,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
3061,8962,39,2017-09-22,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071
1695,8963,88,2017-09-28,1,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303
941,8964,73,2017-11-25,1,1,Solex,Standard,medium,medium,1945.43,333.18,37668
2629,8965,21,2017-11-16,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
985,8966,33,2017-12-16,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
1636,8967,0,2017-05-14,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
1422,8968,34,2017-11-13,1,1,Norco Bicycles,Road,high,large,774.53,464.72,39526
1165,8969,0,2017-10-11,1,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
1054,8970,75,2017-04-28,0,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922
2625,8971,36,2017-01-23,1,1,Solex,Standard,low,medium,945.04,507.58,35560
1675,8972,63,2017-01-17,0,1,Solex,Standard,medium,medium,1483.2,99.59,33879
2573,8973,84,2017-11-15,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
2329,8974,98,2017-12-20,1,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
3086,8975,7,2017-11-18,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
3426,8976,60,2017-11-15,1,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
2182,8977,29,2017-02-02,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,37539
358,8978,86,2017-02-27,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
1956,8979,87,2017-11-27,0,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874
2641,8980,27,2017-10-11,1,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
584,8981,14,2017-08-20,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345
353,8982,17,2017-03-28,1,1,Solex,Standard,high,medium,1024.66,614.8,40487
1595,8983,85,2017-05-11,0,1,WeareA2B,Standard,medium,medium,1228.07,400.91,42226
1731,8984,0,2017-10-27,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
863,8985,77,2017-06-20,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
1095,8986,3,2017-12-16,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
2386,8987,73,2017-10-07,0,1,Solex,Standard,medium,medium,1945.43,333.18,37499
1084,8988,28,2017-04-02,1,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
621,8989,0,2017-06-26,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
1439,8990,45,2017-08-15,1,1,Solex,Standard,medium,medium,441.49,84.99,34071
3066,8991,31,2017-05-12,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888
960,8992,26,2017-10-13,1,1,WeareA2B,Standard,medium,medium,1992.93,762.63,39031
2806,8993,1,2017-06-08,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
1790,8994,58,2017-09-21,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
2968,8995,14,2017-07-12,0,1,Solex,Standard,high,large,1842.92,1105.75,34996
2726,8996,57,2017-05-30,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,33259
377,8997,66,2017-07-05,1,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
1185,8998,22,2017-01-13,1,1,WeareA2B,Standard,medium,medium,60.34,45.26,40670
1728,8999,29,2017-09-24,0,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
3109,9000,42,2017-03-23,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,38991
2414,9001,42,2017-12-26,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,40672
1419,9002,25,2017-02-14,1,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
3327,9003,93,2017-10-11,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
2132,9004,38,2017-11-11,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009
2730,9005,50,2017-07-07,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
3283,9006,44,2017-11-16,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,37220
1929,9007,83,2017-01-08,0,1,Solex,Touring,medium,large,2083.94,675.03,41533
3293,9008,79,2017-11-25,1,1,Solex,Touring,medium,large,2083.94,675.03,41533
1969,9009,1,2017-10-30,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659
2401,9010,10,2017-09-16,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,39298
1533,9011,86,2017-01-05,1,1,OHM Cycles,Standard,medium,medium,235.63,125.07,36145
1022,9012,57,2017-10-08,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,34586
3169,9013,44,2017-01-05,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,37220
853,9014,53,2017-01-08,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,36668
2560,9015,24,2017-04-21,0,1,Solex,Road,medium,large,1777.8,820.78,40670
1482,9016,43,2017-10-23,0,1,Solex,Standard,medium,medium,1151.96,649.49,36498
3133,9017,42,2017-04-21,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
432,9018,67,2017-05-15,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,40410
2993,9019,89,2017-05-15,0,0,WeareA2B,Touring,medium,large,1362.99,57.74,34079
3014,9020,41,2017-09-29,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3434,9021,8,2017-10-27,0,1,Solex,Road,medium,small,1703.52,1516.13,40649
1546,9022,88,2017-03-03,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482
474,9023,21,2017-09-24,1,1,Solex,Standard,medium,large,1071.23,380.74,35160
635,9024,2,2017-09-14,0,1,Solex,Standard,medium,medium,71.49,53.62,41167
1348,9025,46,2017-09-07,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
2630,9026,72,2017-04-07,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
1527,9027,38,2017-02-04,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
218,9028,59,2017-07-02,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
1000,9029,48,2017-10-21,1,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
2036,9030,48,2017-12-05,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
748,9031,32,2017-04-27,1,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667
2333,9032,17,2017-05-08,1,1,Solex,Standard,high,medium,1024.66,614.8,35160
2088,9033,31,2017-12-21,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052
2737,9034,92,2017-09-05,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,36833
3245,9035,56,2017-07-28,1,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
818,9036,81,2017-10-03,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
892,9037,49,2017-01-02,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
3165,9038,1,2017-03-05,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
8,9039,4,2017-10-21,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698
2860,9040,65,2017-01-08,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
1153,9041,6,2017-12-13,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,37838
1957,9042,15,2017-10-10,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
2943,9043,14,2017-05-26,0,1,Solex,Standard,high,large,1842.92,1105.75,34996
34,9044,12,2017-02-13,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
418,9045,78,2017-01-26,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
1720,9046,93,2017-07-17,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,34556
2951,9047,17,2017-03-21,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
2127,9048,47,2017-11-28,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
1985,9049,28,2017-01-12,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337
2550,9050,49,2017-06-09,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,35707
1694,9051,44,2017-09-10,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,37668
2067,9052,99,2017-09-28,1,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
662,9053,98,2017-04-21,0,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
3182,9054,2,2017-03-09,0,1,Solex,Standard,medium,medium,71.49,53.62,41245
706,9055,18,2017-07-30,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,36668
2285,9056,22,2017-07-11,1,1,Solex,Standard,medium,medium,575.27,431.45,41345
302,9057,90,2017-01-20,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
761,9058,21,2017-07-24,1,1,Solex,Standard,medium,large,1071.23,380.74,35052
619,9059,14,2017-02-25,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
1398,9060,21,2017-07-06,1,1,Solex,Standard,medium,large,1071.23,380.74,33552
2796,9061,94,2017-01-02,1,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
1959,9062,74,2017-05-10,1,1,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
913,9063,99,2017-09-08,0,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
1602,9064,93,2017-10-13,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
3447,9065,5,2017-03-17,0,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
1539,9066,70,2017-07-17,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
2720,9067,7,2017-08-04,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
2145,9068,30,2017-06-19,0,1,Solex,Standard,high,medium,748.17,448.9,37698
3264,9069,81,2017-02-13,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
2230,9070,7,2017-10-26,1,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
823,9071,37,2017-10-14,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
2431,9072,14,2017-05-26,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378
979,9073,18,2017-06-03,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
1014,9074,39,2017-09-22,0,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750
172,9075,1,2017-12-19,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
1906,9076,15,2017-05-24,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3151,9077,47,2017-03-25,1,1,Trek Bicycles,Road,low,small,1720.7,1531.42,37220
329,9078,91,2017-05-19,1,1,WeareA2B,Standard,low,medium,642.31,513.85,38193
2351,9079,79,2017-01-22,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533
2909,9080,50,2017-01-15,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
328,9081,32,2017-10-25,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
963,9082,66,2017-07-04,1,1,Solex,Standard,medium,medium,1163.89,589.27,34586
1346,9083,72,2017-12-15,1,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
2686,9084,37,2017-12-01,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
1455,9085,41,2017-11-28,0,1,Solex,Road,medium,medium,416.98,312.74,35560
1356,9086,69,2017-12-08,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
878,9087,78,2017-06-24,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
601,9088,90,2017-11-02,1,1,Solex,Standard,low,medium,945.04,507.58,36361
2301,9089,48,2017-07-13,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
2886,9090,51,2017-05-24,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
2720,9091,35,2017-07-04,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
882,9092,61,2017-04-11,0,1,OHM Cycles,Standard,low,medium,71.16,56.93,41047
91,9093,57,2017-12-15,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,42172
498,9094,61,2017-11-09,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,38206
526,9095,30,2017-07-29,1,1,Solex,Standard,high,medium,748.17,448.9,37337
3075,9096,79,2017-09-16,0,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
2172,9097,17,2017-02-08,1,1,Solex,Standard,high,medium,1024.66,614.8,42710
1074,9098,0,2017-11-29,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37220
860,9099,38,2017-09-03,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784
1389,9100,93,2017-02-19,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
744,9101,30,2017-04-24,0,1,Solex,Standard,high,medium,748.17,448.9,36361
2480,9102,81,2017-07-04,0,1,Solex,Standard,medium,medium,1151.96,649.49,41848
739,9103,19,2017-10-12,1,1,OHM Cycles,Road,high,large,12.01,7.21,39880
3195,9104,70,2017-11-11,1,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
2549,9105,42,2017-11-03,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,38991
153,9106,49,2017-05-02,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,37668
1221,9107,81,2017-11-16,1,1,Solex,Standard,medium,medium,1151.96,649.49,34071
2418,9108,14,2017-11-07,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378
1585,9109,43,2017-07-08,0,1,Solex,Standard,medium,medium,1151.96,649.49,36498
1286,9110,13,2017-10-30,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
2576,9111,11,2017-09-26,1,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
2483,9112,56,2017-04-17,0,1,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
3364,9113,35,2017-02-07,1,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
1710,9114,63,2017-10-11,1,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
2889,9115,72,2017-03-15,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
123,9116,13,2017-02-09,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
3307,9117,50,2017-05-31,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
266,9118,43,2017-11-24,1,1,Solex,Standard,medium,medium,1151.96,649.49,36498
668,9119,38,2017-09-22,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
2627,9120,80,2017-11-06,1,1,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
2695,9121,13,2017-12-17,1,1,Solex,Standard,medium,medium,1163.89,589.27,39880
2614,9122,14,2017-12-10,0,1,Solex,Standard,high,large,1842.92,1105.75,34996
790,9123,1,2017-03-01,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
830,9124,62,2017-07-23,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
235,9125,15,2017-12-28,0,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
1076,9126,32,2017-07-15,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
1826,9127,0,2017-08-12,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34244
1451,9128,63,2017-10-08,1,1,Solex,Standard,medium,medium,1483.2,99.59,34996
3486,9129,89,2017-04-27,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
865,9130,35,2017-06-10,1,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
2830,9131,27,2017-05-30,0,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
2150,9132,15,2017-01-03,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,40303
1630,9133,94,2017-10-19,1,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
2122,9134,0,2017-12-07,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38002
1973,9135,61,2017-08-06,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,38002
598,9136,41,2017-04-06,0,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
1377,9137,25,2017-04-16,0,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337
787,9138,31,2017-10-16,0,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337
2847,9139,55,2017-10-13,0,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1212,9140,69,2017-10-20,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
556,9141,43,2017-06-04,1,1,Solex,Standard,medium,medium,1151.96,649.49,36498
793,9142,28,2017-01-12,0,1,Solex,Road,medium,small,1703.52,1516.13,40649
88,9143,46,2017-08-06,1,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
1524,9144,77,2017-05-18,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,41533
3343,9145,52,2017-01-27,0,1,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
2207,9146,4,2017-09-21,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
2149,9147,0,2017-12-19,0,1,Solex,Standard,medium,medium,478.16,298.72,34143
2722,9148,69,2017-06-12,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
2522,9149,30,2017-12-06,1,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
234,9150,93,2017-08-03,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
1615,9151,26,2017-03-24,0,1,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
254,9152,3,2017-08-27,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336
3143,9153,66,2017-09-05,1,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
3451,9154,21,2017-12-15,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
3120,9155,91,2017-10-30,1,1,Solex,Standard,medium,medium,100.35,75.26,38002
2349,9156,0,2017-01-17,0,1,Solex,Standard,medium,medium,71.49,53.62,41245
974,9157,62,2017-12-24,0,1,Solex,Standard,medium,medium,478.16,298.72,42105
86,9158,88,2017-12-30,1,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
717,9159,35,2017-08-18,0,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336
1837,9160,3,2017-11-10,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
1588,9161,46,2017-11-26,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
408,9162,27,2017-07-08,0,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
1061,9163,2,2017-12-02,1,1,Solex,Standard,medium,medium,71.49,53.62,41245
377,9164,5,2017-12-24,0,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
1719,9165,0,2017-05-09,1,1,Solex,Standard,medium,medium,478.16,298.72,41245
1445,9166,42,2017-10-03,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
2282,9167,35,2017-06-27,0,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
1840,9168,0,2017-09-23,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,34079
990,9169,48,2017-10-14,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,37668
1798,9170,12,2017-04-12,0,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218
2341,9171,47,2017-04-15,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,35470
2515,9172,46,2017-02-11,0,1,Solex,Standard,low,medium,1289.85,74.51,39427
1223,9173,49,2017-08-04,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,37823
3132,9174,95,2017-08-21,0,1,Giant Bicycles,Standard,medium,large,569.56,528.43,33364
551,9175,0,2017-06-09,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
3325,9176,0,2017-07-08,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
3068,9177,2,2017-01-18,1,1,Solex,Standard,medium,medium,71.49,53.62,41245
486,9178,58,2017-09-30,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,34143
538,9179,63,2017-03-10,1,1,Solex,Standard,medium,medium,1483.2,99.59,36146
1464,9180,55,2017-08-06,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,36146
671,9181,10,2017-02-04,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
2648,9182,85,2017-01-16,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
597,9183,4,2017-05-25,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
656,9184,69,2017-06-13,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,41533
3309,9185,25,2017-07-21,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
1346,9186,71,2017-01-13,1,1,Solex,Standard,high,large,1842.92,1105.75,34996
3314,9188,24,2017-03-08,1,1,Solex,Road,medium,large,1777.8,820.78,33455
3251,9189,0,2017-12-15,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
1557,9190,29,2017-10-16,0,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
2999,9191,19,2017-05-02,1,1,OHM Cycles,Road,high,large,12.01,7.21,34244
850,9192,33,2017-11-26,1,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
25,9193,6,2017-09-17,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37838
2575,9194,0,2017-07-18,0,1,Solex,Road,medium,medium,416.98,312.74,39526
324,9195,90,2017-04-30,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
364,9196,51,2017-03-15,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
3481,9197,0,2017-05-04,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
2562,9198,85,2017-09-04,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
2637,9199,68,2017-10-18,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,42105
3127,9200,52,2017-08-15,0,1,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
348,9201,70,2017-06-22,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,40553
1597,9202,44,2017-12-04,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
235,9203,49,2017-06-18,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
802,9204,99,2017-06-07,1,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
404,9205,2,2017-01-25,0,1,Solex,Standard,medium,medium,71.49,53.62,40649
3061,9206,14,2017-07-23,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303
56,9207,86,2017-03-14,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,38482
3060,9208,17,2017-03-12,1,1,Solex,Standard,high,medium,1024.66,614.8,35378
3188,9209,32,2017-01-22,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
3465,9210,33,2017-04-21,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,40672
986,9211,2,2017-09-10,1,1,Solex,Standard,medium,medium,71.49,53.62,40649
2777,9212,30,2017-05-18,0,1,Solex,Standard,high,medium,748.17,448.9,33888
177,9213,61,2017-09-23,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
3203,9214,88,2017-07-26,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833
1551,9215,80,2017-10-17,1,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
2086,9216,93,2017-03-25,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
684,9217,58,2017-11-18,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
2633,9218,32,2017-05-07,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
3278,9219,88,2017-12-08,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1156,9220,79,2017-08-17,0,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455
317,9221,31,2017-10-11,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698
2017,9222,32,2017-02-15,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
1556,9223,82,2017-09-02,0,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
724,9224,36,2017-11-12,0,1,Solex,Standard,low,medium,945.04,507.58,41701
2401,9225,34,2017-09-07,1,1,Norco Bicycles,Road,high,large,774.53,464.72,38750
578,9226,0,2017-05-02,0,1,Solex,Standard,medium,medium,71.49,53.62,37659
267,9227,74,2017-01-23,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
2676,9228,55,2017-03-25,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,42172
507,9229,85,2017-02-10,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
2845,9230,47,2017-07-31,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
3496,9232,29,2017-04-15,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,34527
1608,9233,49,2017-02-26,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,39915
1039,9234,38,2017-01-20,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258
2566,9235,14,2017-10-04,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880
895,9236,84,2017-03-06,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
1460,9237,38,2017-12-18,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
619,9238,53,2017-02-05,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
2439,9239,38,2017-12-12,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
11,9240,10,2017-10-30,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
1384,9241,9,2017-03-03,0,1,OHM Cycles,Road,medium,medium,742.54,667.4,33549
